m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum,country,place
1,3,3.6,9.1,16.6,14.2,1.0,0.09,3.0,spanje,salou
2,1,4.7,10.2,17.3,11.1,1.0,0.13,2.0,spanje,salou
2,2,5.0,10.6,16.7,9.2,1.0,0.07,1.0,spanje,salou
2,3,5.9,11.5,17.7,12.6,1.0,0.13,4.0,spanje,salou
3,1,6.7,12.1,17.2,13.4,3.0,0.29,12.0,spanje,salou
3,2,7.6,12.8,18.6,13.8,2.0,0.25,4.0,spanje,salou
3,3,6.9,12.7,17.9,12.7,3.0,0.23,4.0,spanje,salou
4,1,7.8,13.4,19.5,13.6,2.0,0.21,2.0,spanje,salou
4,2,9.3,14.9,20.7,12.1,3.0,0.3,20.0,spanje,salou
4,3,11.1,15.7,21.0,9.8,4.0,0.39,6.0,spanje,salou
5,1,12.1,17.9,24.0,11.2,2.0,0.22,1.0,spanje,salou
5,2,12.4,18.0,24.0,12.4,2.0,0.23,12.0,spanje,salou
5,3,14.3,19.7,25.4,10.0,2.0,0.21,13.0,spanje,salou
6,1,15.7,20.8,26.1,10.7,2.0,0.24,3.0,spanje,salou
6,2,17.0,22.7,28.7,10.1,2.0,0.16,6.0,spanje,salou
6,3,19.1,24.3,29.7,10.6,2.0,0.17,12.0,spanje,salou
7,1,19.7,25.2,31.0,10.4,2.0,0.19,2.0,spanje,salou
7,2,20.7,25.8,31.4,10.6,1.0,0.1,1.0,spanje,salou
7,3,21.2,26.2,32.0,10.3,1.0,0.13,2.0,spanje,salou
8,1,21.3,26.8,32.5,11.1,1.0,0.06,0.0,spanje,salou
8,2,20.8,26.2,32.2,10.6,1.0,0.14,1.0,spanje,salou
8,3,20.5,25.4,31.2,10.5,3.0,0.26,7.0,spanje,salou
9,1,18.9,23.9,29.2,11.3,3.0,0.32,17.0,spanje,salou
9,2,18.2,23.1,28.7,9.8,3.0,0.26,18.0,spanje,salou
9,3,15.5,21.0,26.6,11.1,1.0,0.14,9.0,spanje,salou
10,1,14.8,19.8,25.3,11.9,2.0,0.17,4.0,spanje,salou
10,2,13.6,19.2,24.1,10.4,2.0,0.2,6.0,spanje,salou
10,3,11.3,17.0,22.4,10.6,3.0,0.25,10.0,spanje,salou
11,1,9.7,14.8,20.0,13.5,2.0,0.22,8.0,spanje,salou
11,2,9.1,14.2,18.9,11.4,2.0,0.23,4.0,spanje,salou
11,3,6.6,12.1,17.5,13.9,3.0,0.26,8.0,spanje,salou
12,1,6.5,11.2,15.8,14.2,1.0,0.13,0.0,spanje,salou
12,2,4.9,10.7,16.5,11.4,2.0,0.17,6.0,spanje,salou
12,3,5.0,10.2,17.3,10.4,0.0,0.03,0.0,spanje,salou
1,1,4.0,7.8,11.2,9.5,7.0,0.68,58.0,spanje,santiago-de-compostela
1,2,4.0,7.6,11.7,10.9,5.0,0.5,57.0,spanje,santiago-de-compostela
1,3,4.9,9.1,12.5,12.2,6.0,0.57,80.0,spanje,santiago-de-compostela
2,1,4.3,8.9,13.4,10.6,5.0,0.53,43.0,spanje,santiago-de-compostela
2,2,5.4,9.9,15.1,10.7,6.0,0.58,20.0,spanje,santiago-de-compostela
2,3,5.3,9.4,14.6,10.6,5.0,0.56,42.0,spanje,santiago-de-compostela
3,1,5.1,8.9,12.6,13.4,7.0,0.66,71.0,spanje,santiago-de-compostela
3,2,5.7,9.6,14.6,11.0,5.0,0.51,31.0,spanje,santiago-de-compostela
3,3,6.0,10.3,16.3,9.9,4.0,0.4,31.0,spanje,santiago-de-compostela
4,1,5.5,10.8,16.3,11.2,6.0,0.64,64.0,spanje,santiago-de-compostela
4,2,7.5,12.5,18.8,9.2,5.0,0.47,18.0,spanje,santiago-de-compostela
4,3,7.4,11.8,17.4,9.8,5.0,0.54,42.0,spanje,santiago-de-compostela
5,1,8.5,14.0,19.8,10.6,4.0,0.43,23.0,spanje,santiago-de-compostela
5,2,8.4,13.8,19.6,10.2,5.0,0.51,20.0,spanje,santiago-de-compostela
5,3,10.0,15.0,21.2,8.9,3.0,0.3,7.0,spanje,santiago-de-compostela
6,1,11.0,15.3,20.6,9.6,5.0,0.51,26.0,spanje,santiago-de-compostela
6,2,12.1,16.0,20.4,9.3,5.0,0.51,33.0,spanje,santiago-de-compostela
6,3,12.3,16.7,22.5,8.8,4.0,0.36,8.0,spanje,santiago-de-compostela
7,1,13.3,17.8,23.5,9.4,3.0,0.29,6.0,spanje,santiago-de-compostela
7,2,13.9,19.0,25.5,9.2,3.0,0.26,7.0,spanje,santiago-de-compostela
7,3,14.1,18.6,24.9,9.4,3.0,0.29,3.0,spanje,santiago-de-compostela
8,1,14.5,19.5,25.8,9.7,2.0,0.2,10.0,spanje,santiago-de-compostela
8,2,13.8,18.3,24.8,9.4,3.0,0.33,22.0,spanje,santiago-de-compostela
8,3,14.2,19.1,26.4,7.9,3.0,0.24,2.0,spanje,santiago-de-compostela
9,1,13.3,18.0,23.1,8.2,4.0,0.37,32.0,spanje,santiago-de-compostela
9,2,13.6,18.6,25.3,6.9,4.0,0.36,12.0,spanje,santiago-de-compostela
9,3,11.9,15.6,21.3,9.3,5.0,0.53,22.0,spanje,santiago-de-compostela
10,1,11.1,15.9,20.8,8.3,5.0,0.47,31.0,spanje,santiago-de-compostela
10,2,11.1,15.0,18.2,10.1,7.0,0.72,68.0,spanje,santiago-de-compostela
10,3,10.0,13.3,16.4,10.8,8.0,0.73,76.0,spanje,santiago-de-compostela
11,1,8.5,11.2,14.5,11.4,8.0,0.77,82.0,spanje,santiago-de-compostela
11,2,8.0,11.5,15.7,9.6,6.0,0.57,66.0,spanje,santiago-de-compostela
11,3,7.0,10.2,13.4,12.1,7.0,0.73,81.0,spanje,santiago-de-compostela
12,1,5.4,8.5,12.2,9.9,8.0,0.76,67.0,spanje,santiago-de-compostela
12,2,6.6,9.7,13.2,11.5,7.0,0.73,106.0,spanje,santiago-de-compostela
12,3,6.1,9.5,13.3,9.6,7.0,0.6,76.0,spanje,santiago-de-compostela
1,1,4.8,9.6,16.1,6.8,3.0,0.33,6.0,spanje,sevilla
1,2,4.9,9.6,16.0,7.7,2.0,0.23,8.0,spanje,sevilla
1,3,8.0,12.1,17.4,8.7,4.0,0.34,13.0,spanje,sevilla
2,1,6.9,11.6,18.4,8.0,2.0,0.21,15.0,spanje,sevilla
2,2,8.8,13.8,20.5,7.5,1.0,0.11,3.0,spanje,sevilla
2,3,8.1,13.4,19.9,10.6,2.0,0.23,1.0,spanje,sevilla
3,1,8.8,13.5,18.5,10.1,4.0,0.44,24.0,spanje,sevilla
3,2,10.1,15.4,21.6,10.2,3.0,0.28,19.0,spanje,sevilla
3,3,10.4,16.0,22.1,11.8,3.0,0.3,19.0,spanje,sevilla
4,1,10.7,15.9,21.6,10.6,3.0,0.33,13.0,spanje,sevilla
4,2,12.3,18.0,24.4,10.0,2.0,0.2,10.0,spanje,sevilla
4,3,12.4,18.0,23.3,11.4,3.0,0.35,13.0,spanje,sevilla
5,1,14.1,20.7,27.4,10.7,1.0,0.13,3.0,spanje,sevilla
5,2,14.7,21.4,28.9,12.1,1.0,0.13,1.0,spanje,sevilla
5,3,16.3,23.0,29.5,10.8,1.0,0.13,1.0,spanje,sevilla
6,1,17.3,23.9,30.5,12.7,1.0,0.1,1.0,spanje,sevilla
6,2,17.8,23.6,29.8,12.1,1.0,0.1,0.0,spanje,sevilla
6,3,19.1,25.4,32.0,12.9,0.0,0.01,0.0,spanje,sevilla
7,1,19.8,26.8,33.9,12.4,0.0,0.01,0.0,spanje,sevilla
7,2,21.5,28.5,35.8,13.0,0.0,0.03,0.0,spanje,sevilla
7,3,21.4,28.7,35.8,11.9,0.0,0.01,0.0,spanje,sevilla
8,1,21.6,28.9,36.3,11.7,0.0,0.03,0.0,spanje,sevilla
8,2,20.9,28.1,35.2,11.2,0.0,0.01,0.0,spanje,sevilla
8,3,21.2,28.5,35.3,10.6,0.0,0.01,0.0,spanje,sevilla
9,1,19.7,25.8,32.5,10.3,0.0,0.04,0.0,spanje,sevilla
9,2,19.6,24.8,30.4,9.6,2.0,0.23,3.0,spanje,sevilla
9,3,17.6,23.4,30.6,9.2,1.0,0.11,1.0,spanje,sevilla
10,1,17.0,23.1,31.1,7.9,1.0,0.09,0.0,spanje,sevilla
10,2,16.4,20.4,27.0,9.3,3.0,0.32,22.0,spanje,sevilla
10,3,13.8,17.9,23.1,9.1,4.0,0.32,30.0,spanje,sevilla
11,1,11.3,15.7,22.0,8.5,3.0,0.3,10.0,spanje,sevilla
11,2,11.2,15.5,22.0,8.3,4.0,0.37,7.0,spanje,sevilla
11,3,8.4,13.1,18.7,8.7,3.0,0.33,12.0,spanje,sevilla
12,1,8.3,12.1,17.8,7.7,3.0,0.29,6.0,spanje,sevilla
12,2,8.2,12.0,17.7,7.5,3.0,0.33,14.0,spanje,sevilla
12,3,7.4,11.6,17.7,9.0,2.0,0.17,1.0,spanje,sevilla
1,1,5.6,9.2,14.5,15.4,2.0,0.22,7.0,spanje,sitges
1,2,4.8,8.7,13.9,16.3,2.0,0.16,11.0,spanje,sitges
1,3,5.8,10.0,15.6,14.8,1.0,0.13,3.0,spanje,sitges
2,1,7.2,10.7,15.9,15.3,2.0,0.22,2.0,spanje,sitges
2,2,7.4,11.0,15.7,13.5,1.0,0.15,2.0,spanje,sitges
2,3,8.4,11.8,16.2,14.0,2.0,0.23,4.0,spanje,sitges
3,1,8.5,12.1,16.4,15.8,3.0,0.27,12.0,spanje,sitges
3,2,9.8,12.9,16.5,15.2,2.0,0.19,3.0,spanje,sitges
3,3,9.4,12.8,17.6,16.5,3.0,0.23,7.0,spanje,sitges
4,1,9.6,13.2,17.9,15.5,2.0,0.21,3.0,spanje,sitges
4,2,11.7,15.1,18.5,15.9,3.0,0.27,8.0,spanje,sitges
4,3,12.9,15.9,19.8,15.0,3.0,0.32,16.0,spanje,sitges
5,1,13.8,17.3,21.3,14.1,2.0,0.23,5.0,spanje,sitges
5,2,14.1,17.5,21.6,14.5,3.0,0.3,6.0,spanje,sitges
5,3,16.3,19.5,23.5,13.7,2.0,0.17,11.0,spanje,sitges
6,1,18.0,20.6,24.9,14.1,2.0,0.25,6.0,spanje,sitges
6,2,19.4,22.5,27.0,14.4,2.0,0.2,13.0,spanje,sitges
6,3,21.0,23.9,27.4,13.8,1.0,0.14,0.0,spanje,sitges
7,1,21.9,24.9,28.5,14.1,1.0,0.13,1.0,spanje,sitges
7,2,22.6,25.3,29.4,13.3,2.0,0.17,2.0,spanje,sitges
7,3,23.3,26.0,30.1,14.0,1.0,0.13,1.0,spanje,sitges
8,1,23.3,26.2,30.6,14.8,1.0,0.12,2.0,spanje,sitges
8,2,23.3,26.0,30.1,14.2,2.0,0.17,2.0,spanje,sitges
8,3,22.9,25.3,29.8,13.7,3.0,0.25,5.0,spanje,sitges
9,1,20.9,24.0,28.1,14.5,4.0,0.37,39.0,spanje,sitges
9,2,20.0,23.2,27.6,13.5,3.0,0.33,16.0,spanje,sitges
9,3,17.8,21.2,25.5,15.1,2.0,0.19,6.0,spanje,sitges
10,1,16.9,19.8,24.4,14.7,2.0,0.23,11.0,spanje,sitges
10,2,15.9,19.3,23.9,14.0,2.0,0.19,16.0,spanje,sitges
10,3,14.2,17.6,22.2,14.3,4.0,0.32,10.0,spanje,sitges
11,1,12.3,15.8,20.1,15.3,3.0,0.33,13.0,spanje,sitges
11,2,11.6,14.3,18.4,13.9,2.0,0.22,5.0,spanje,sitges
11,3,8.9,12.4,17.4,14.6,2.0,0.23,4.0,spanje,sitges
12,1,7.4,10.9,15.9,15.5,2.0,0.19,2.0,spanje,sitges
12,2,7.8,11.3,16.0,14.3,2.0,0.21,5.0,spanje,sitges
12,3,7.1,10.8,16.5,15.1,0.0,0.04,0.0,spanje,sitges
1,1,2.7,8.4,14.6,11.3,1.0,0.14,2.0,spanje,tarragona
1,2,2.0,8.1,14.9,12.0,1.0,0.14,4.0,spanje,tarragona
1,3,3.6,9.1,16.6,14.2,1.0,0.09,3.0,spanje,tarragona
2,1,4.7,10.2,17.3,11.1,1.0,0.13,2.0,spanje,tarragona
2,2,5.0,10.6,16.7,9.2,1.0,0.07,1.0,spanje,tarragona
2,3,5.9,11.5,17.7,12.6,1.0,0.13,4.0,spanje,tarragona
3,1,6.7,12.1,17.2,13.4,3.0,0.29,12.0,spanje,tarragona
3,2,7.6,12.8,18.6,13.8,2.0,0.25,4.0,spanje,tarragona
3,3,6.9,12.7,17.9,12.7,3.0,0.23,4.0,spanje,tarragona
4,1,7.8,13.4,19.5,13.6,2.0,0.21,2.0,spanje,tarragona
4,2,9.3,14.9,20.7,12.1,3.0,0.3,20.0,spanje,tarragona
4,3,11.1,15.7,21.0,9.8,4.0,0.39,6.0,spanje,tarragona
5,1,12.1,17.9,24.0,11.2,2.0,0.22,1.0,spanje,tarragona
5,2,12.4,18.0,24.0,12.4,2.0,0.23,12.0,spanje,tarragona
5,3,14.3,19.7,25.4,10.0,2.0,0.21,13.0,spanje,tarragona
6,1,15.7,20.8,26.1,10.7,2.0,0.24,3.0,spanje,tarragona
6,2,17.0,22.7,28.7,10.1,2.0,0.16,6.0,spanje,tarragona
6,3,19.1,24.3,29.7,10.6,2.0,0.17,12.0,spanje,tarragona
7,1,19.7,25.2,31.0,10.4,2.0,0.19,2.0,spanje,tarragona
7,2,20.7,25.8,31.4,10.6,1.0,0.1,1.0,spanje,tarragona
7,3,21.2,26.2,32.0,10.3,1.0,0.13,2.0,spanje,tarragona
8,1,21.3,26.8,32.5,11.1,1.0,0.06,0.0,spanje,tarragona
8,2,20.8,26.2,32.2,10.6,1.0,0.14,1.0,spanje,tarragona
8,3,20.5,25.4,31.2,10.5,3.0,0.26,7.0,spanje,tarragona
9,1,18.9,23.9,29.2,11.3,3.0,0.32,17.0,spanje,tarragona
9,2,18.2,23.1,28.7,9.8,3.0,0.26,18.0,spanje,tarragona
9,3,15.5,21.0,26.6,11.1,1.0,0.14,9.0,spanje,tarragona
10,1,14.8,19.8,25.3,11.9,2.0,0.17,4.0,spanje,tarragona
10,2,13.6,19.2,24.1,10.4,2.0,0.2,6.0,spanje,tarragona
10,3,11.3,17.0,22.4,10.6,3.0,0.25,10.0,spanje,tarragona
11,1,9.7,14.8,20.0,13.5,2.0,0.22,8.0,spanje,tarragona
11,2,9.1,14.2,18.9,11.4,2.0,0.23,4.0,spanje,tarragona
11,3,6.6,12.1,17.5,13.9,3.0,0.26,8.0,spanje,tarragona
12,1,6.5,11.2,15.8,14.2,1.0,0.13,0.0,spanje,tarragona
12,2,4.9,10.7,16.5,11.4,2.0,0.17,6.0,spanje,tarragona
12,3,5.0,10.2,17.3,10.4,0.0,0.03,0.0,spanje,tarragona
1,1,7.3,11.5,18.1,14.5,2.0,0.19,4.0,spanje,torremolinos
1,2,7.6,11.9,17.2,16.1,2.0,0.2,5.0,spanje,torremolinos
1,3,9.5,13.7,18.8,15.4,2.0,0.18,7.0,spanje,torremolinos
2,1,8.5,12.9,18.6,15.5,2.0,0.16,1.0,spanje,torremolinos
2,2,10.1,13.9,19.3,14.7,0.0,0.04,0.0,spanje,torremolinos
2,3,9.5,13.8,18.7,15.5,1.0,0.14,1.0,spanje,torremolinos
3,1,10.3,15.0,20.1,14.0,3.0,0.3,24.0,spanje,torremolinos
3,2,11.3,15.4,21.0,14.9,3.0,0.29,12.0,spanje,torremolinos
3,3,11.7,15.0,20.3,14.7,4.0,0.39,42.0,spanje,torremolinos
4,1,11.9,15.7,20.7,13.3,2.0,0.19,4.0,spanje,torremolinos
4,2,12.8,17.0,22.3,14.2,2.0,0.17,7.0,spanje,torremolinos
4,3,13.3,17.6,23.4,12.3,3.0,0.29,11.0,spanje,torremolinos
5,1,15.3,19.4,24.9,14.1,1.0,0.14,4.0,spanje,torremolinos
5,2,15.5,19.8,25.5,15.3,1.0,0.1,0.0,spanje,torremolinos
5,3,16.4,21.2,26.4,13.0,2.0,0.15,1.0,spanje,torremolinos
6,1,18.5,22.4,28.0,14.1,1.0,0.08,0.0,spanje,torremolinos
6,2,19.7,24.1,29.8,14.7,1.0,0.07,0.0,spanje,torremolinos
6,3,20.2,24.5,30.1,13.5,0.0,0.03,0.0,spanje,torremolinos
7,1,21.7,25.5,31.6,14.0,0.0,0.01,0.0,spanje,torremolinos
7,2,22.4,26.3,32.1,13.4,0.0,0.0,0.0,spanje,torremolinos
7,3,22.8,26.7,32.0,13.6,0.0,0.03,0.0,spanje,torremolinos
8,1,23.4,27.4,33.2,13.1,0.0,0.03,0.0,spanje,torremolinos
8,2,23.6,27.2,32.9,13.3,0.0,0.01,0.0,spanje,torremolinos
8,3,22.8,26.0,31.3,11.6,0.0,0.04,0.0,spanje,torremolinos
9,1,22.1,25.4,31.0,13.1,1.0,0.1,0.0,spanje,torremolinos
9,2,20.8,23.9,29.0,11.4,2.0,0.2,4.0,spanje,torremolinos
9,3,19.9,23.3,28.6,13.7,0.0,0.04,0.0,spanje,torremolinos
10,1,17.5,21.4,27.5,12.3,1.0,0.09,1.0,spanje,torremolinos
10,2,15.6,19.9,25.3,12.0,3.0,0.29,9.0,spanje,torremolinos
10,3,14.9,18.6,23.5,12.3,2.0,0.22,6.0,spanje,torremolinos
11,1,13.5,17.5,22.6,14.9,1.0,0.1,1.0,spanje,torremolinos
11,2,12.4,16.4,21.4,13.7,2.0,0.24,5.0,spanje,torremolinos
11,3,10.6,14.4,20.3,15.1,2.0,0.2,12.0,spanje,torremolinos
12,1,10.4,14.2,19.3,14.7,3.0,0.29,3.0,spanje,torremolinos
12,2,10.4,14.0,18.5,15.7,2.0,0.22,4.0,spanje,torremolinos
12,3,7.7,12.5,19.3,13.1,1.0,0.08,0.0,spanje,torremolinos
1,1,5.6,10.8,16.8,12.1,2.0,0.15,1.0,spanje,torrevieja
1,2,5.3,10.5,16.8,12.8,2.0,0.16,2.0,spanje,torrevieja
1,3,7.4,12.8,18.3,14.0,2.0,0.16,0.0,spanje,torrevieja
2,1,6.9,12.1,18.4,13.0,1.0,0.12,1.0,spanje,torrevieja
2,2,9.0,13.4,18.3,14.1,1.0,0.11,1.0,spanje,torrevieja
2,3,8.1,13.2,18.7,15.1,1.0,0.08,0.0,spanje,torrevieja
3,1,9.2,14.1,19.1,16.0,3.0,0.3,12.0,spanje,torrevieja
3,2,10.2,14.7,19.9,15.3,2.0,0.15,1.0,spanje,torrevieja
3,3,10.4,15.1,19.4,20.3,3.0,0.28,14.0,spanje,torrevieja
4,1,10.6,15.5,20.2,15.7,1.0,0.12,1.0,spanje,torrevieja
4,2,12.5,16.4,21.1,16.3,2.0,0.24,9.0,spanje,torrevieja
4,3,12.9,17.2,21.5,15.5,3.0,0.28,9.0,spanje,torrevieja
5,1,14.3,18.7,23.5,14.0,1.0,0.13,2.0,spanje,torrevieja
5,2,15.1,19.5,24.0,15.2,1.0,0.12,0.0,spanje,torrevieja
5,3,16.1,20.6,24.7,14.9,2.0,0.22,31.0,spanje,torrevieja
6,1,17.8,22.3,27.1,14.2,2.0,0.23,4.0,spanje,torrevieja
6,2,19.0,23.9,28.4,13.5,0.0,0.03,0.0,spanje,torrevieja
6,3,20.3,24.2,28.9,15.3,0.0,0.04,0.0,spanje,torrevieja
7,1,22.3,26.0,30.0,13.8,0.0,0.05,0.0,spanje,torrevieja
7,2,22.9,26.6,31.0,14.0,0.0,0.03,0.0,spanje,torrevieja
7,3,23.4,27.2,31.4,14.1,0.0,0.03,0.0,spanje,torrevieja
8,1,23.5,27.5,31.8,13.6,0.0,0.03,0.0,spanje,torrevieja
8,2,23.3,27.2,31.8,12.6,0.0,0.03,0.0,spanje,torrevieja
8,3,23.3,26.9,31.2,14.0,1.0,0.11,2.0,spanje,torrevieja
9,1,22.5,26.1,30.2,13.8,2.0,0.18,1.0,spanje,torrevieja
9,2,21.1,24.7,28.8,14.3,3.0,0.31,5.0,spanje,torrevieja
9,3,19.1,23.6,28.8,12.8,1.0,0.11,1.0,spanje,torrevieja
10,1,17.6,22.0,27.3,13.0,2.0,0.18,2.0,spanje,torrevieja
10,2,15.8,20.5,25.8,12.5,2.0,0.16,5.0,spanje,torrevieja
10,3,14.0,18.7,24.3,12.3,1.0,0.13,1.0,spanje,torrevieja
11,1,12.2,16.5,22.2,13.5,2.0,0.18,2.0,spanje,torrevieja
11,2,12.3,16.3,21.5,15.5,3.0,0.26,11.0,spanje,torrevieja
11,3,9.1,14.6,19.9,12.5,1.0,0.1,0.0,spanje,torrevieja
12,1,9.5,13.8,19.0,13.9,2.0,0.21,2.0,spanje,torrevieja
12,2,8.8,12.9,18.6,12.5,1.0,0.06,0.0,spanje,torrevieja
12,3,6.7,12.1,18.3,10.4,1.0,0.08,2.0,spanje,torrevieja
1,1,7.0,10.6,17.4,11.9,1.0,0.13,1.0,spanje,valencia
1,2,6.6,10.0,17.2,15.6,2.0,0.16,5.0,spanje,valencia
1,3,8.6,12.8,18.1,14.5,1.0,0.12,0.0,spanje,valencia
2,1,8.8,12.7,18.7,14.2,1.0,0.13,2.0,spanje,valencia
2,2,8.6,12.1,18.2,9.6,1.0,0.11,0.0,spanje,valencia
2,3,8.4,12.7,19.2,12.7,1.0,0.16,1.0,spanje,valencia
3,1,10.1,13.5,18.3,17.4,3.0,0.3,25.0,spanje,valencia
3,2,10.6,14.6,19.4,15.4,3.0,0.27,13.0,spanje,valencia
3,3,10.4,13.7,19.0,15.1,3.0,0.29,17.0,spanje,valencia
4,1,11.1,14.8,19.7,13.8,3.0,0.26,4.0,spanje,valencia
4,2,12.5,15.8,20.4,12.6,3.0,0.3,8.0,spanje,valencia
4,3,13.4,16.8,21.2,12.3,3.0,0.32,11.0,spanje,valencia
5,1,14.6,18.3,23.5,12.6,2.0,0.17,5.0,spanje,valencia
5,2,15.6,19.3,24.5,12.0,2.0,0.17,1.0,spanje,valencia
5,3,16.9,20.2,25.1,11.7,3.0,0.26,10.0,spanje,valencia
6,1,18.4,21.8,26.2,11.1,2.0,0.2,2.0,spanje,valencia
6,2,19.8,23.3,27.7,11.2,2.0,0.16,3.0,spanje,valencia
6,3,21.2,24.6,28.9,12.1,1.0,0.13,1.0,spanje,valencia
7,1,22.6,25.6,29.6,11.1,1.0,0.11,1.0,spanje,valencia
7,2,23.3,26.5,30.3,11.9,1.0,0.13,1.0,spanje,valencia
7,3,23.9,27.1,30.8,12.1,1.0,0.05,0.0,spanje,valencia
8,1,23.9,27.3,31.3,12.2,1.0,0.11,2.0,spanje,valencia
8,2,23.9,27.0,30.9,11.3,1.0,0.13,1.0,spanje,valencia
8,3,22.8,26.3,30.7,10.8,2.0,0.18,4.0,spanje,valencia
9,1,21.5,24.8,29.3,10.8,3.0,0.26,10.0,spanje,valencia
9,2,20.7,23.7,28.3,11.4,4.0,0.42,45.0,spanje,valencia
9,3,19.0,22.4,27.9,11.9,1.0,0.14,6.0,spanje,valencia
10,1,17.5,21.0,26.4,10.8,1.0,0.11,0.0,spanje,valencia
10,2,17.1,19.9,25.7,10.9,3.0,0.27,5.0,spanje,valencia
10,3,15.0,18.4,23.8,12.4,3.0,0.29,21.0,spanje,valencia
11,1,12.6,16.0,22.2,15.8,3.0,0.26,3.0,spanje,valencia
11,2,12.8,16.0,21.0,12.6,3.0,0.29,9.0,spanje,valencia
11,3,10.6,14.2,20.0,14.3,2.0,0.2,1.0,spanje,valencia
12,1,9.7,13.2,18.8,13.9,3.0,0.26,5.0,spanje,valencia
12,2,9.6,13.1,18.8,13.1,1.0,0.1,1.0,spanje,valencia
12,3,8.5,12.6,18.9,12.2,1.0,0.06,0.0,spanje,valencia
1,1,7.4,10.8,17.1,14.2,1.0,0.07,0.0,spanje,villajoyosa
1,2,6.2,10.9,17.0,15.3,2.0,0.18,3.0,spanje,villajoyosa
1,3,8.3,12.9,18.0,15.6,1.0,0.12,1.0,spanje,villajoyosa
2,1,7.8,12.5,18.6,12.8,2.0,0.17,1.0,spanje,villajoyosa
2,2,8.3,12.9,18.9,12.6,1.0,0.09,1.0,spanje,villajoyosa
2,3,8.4,13.3,18.9,18.0,1.0,0.08,0.0,spanje,villajoyosa
3,1,9.7,14.0,18.1,17.6,3.0,0.32,4.0,spanje,villajoyosa
3,2,10.1,15.2,20.2,13.8,2.0,0.24,5.0,spanje,villajoyosa
3,3,9.6,14.4,19.1,17.1,4.0,0.36,27.0,spanje,villajoyosa
4,1,10.6,15.5,21.2,12.6,2.0,0.21,4.0,spanje,villajoyosa
4,2,12.3,16.7,21.3,12.7,3.0,0.31,10.0,spanje,villajoyosa
4,3,12.9,17.8,21.5,11.4,4.0,0.38,17.0,spanje,villajoyosa
5,1,14.4,19.0,24.4,12.0,2.0,0.19,2.0,spanje,villajoyosa
5,2,15.1,19.7,24.6,14.0,2.0,0.17,2.0,spanje,villajoyosa
5,3,16.1,21.2,25.7,11.9,2.0,0.18,20.0,spanje,villajoyosa
6,1,17.7,22.5,27.5,11.0,2.0,0.19,1.0,spanje,villajoyosa
6,2,19.5,24.2,28.8,11.9,2.0,0.15,1.0,spanje,villajoyosa
6,3,20.0,25.2,29.3,10.9,0.0,0.03,0.0,spanje,villajoyosa
7,1,21.7,26.4,30.8,11.9,0.0,0.03,0.0,spanje,villajoyosa
7,2,22.4,27.2,31.9,11.6,0.0,0.0,0.0,spanje,villajoyosa
7,3,22.8,27.7,32.8,11.1,1.0,0.05,0.0,spanje,villajoyosa
8,1,23.2,27.9,32.7,11.6,0.0,0.05,0.0,spanje,villajoyosa
8,2,22.9,27.5,32.8,9.9,1.0,0.09,1.0,spanje,villajoyosa
8,3,22.4,27.0,32.1,10.6,1.0,0.1,1.0,spanje,villajoyosa
9,1,21.5,25.6,30.0,10.1,1.0,0.15,6.0,spanje,villajoyosa
9,2,20.1,24.0,29.6,13.1,4.0,0.36,16.0,spanje,villajoyosa
9,3,19.0,23.5,28.3,12.0,2.0,0.25,2.0,spanje,villajoyosa
10,1,17.1,21.7,27.2,10.4,1.0,0.1,1.0,spanje,villajoyosa
10,2,15.4,20.5,25.7,10.8,2.0,0.15,2.0,spanje,villajoyosa
10,3,14.7,19.1,24.4,11.8,2.0,0.22,26.0,spanje,villajoyosa
11,1,13.1,16.8,22.7,12.3,2.0,0.18,2.0,spanje,villajoyosa
11,2,13.1,15.9,22.2,14.2,2.0,0.23,2.0,spanje,villajoyosa
11,3,10.0,14.6,20.3,15.6,2.0,0.15,8.0,spanje,villajoyosa
12,1,9.9,13.7,18.4,16.2,2.0,0.2,2.0,spanje,villajoyosa
12,2,8.3,12.9,18.6,11.4,1.0,0.09,0.0,spanje,villajoyosa
12,3,8.4,11.4,19.2,11.1,1.0,0.1,0.0,spanje,villajoyosa
