m,m3,coco,coco_pct,country,place
8,1,8.0,0.0,egypte,cairo
8,1,9.0,0.0,egypte,cairo
8,1,17.0,0.0,egypte,cairo
8,1,18.0,0.0,egypte,cairo
8,1,25.0,0.0,egypte,cairo
8,1,27.0,0.0,egypte,cairo
8,2,1.0,0.733,egypte,cairo
8,2,2.0,0.226,egypte,cairo
8,2,3.0,0.002,egypte,cairo
8,2,4.0,0.0,egypte,cairo
8,2,5.0,0.039,egypte,cairo
8,2,7.0,0.0,egypte,cairo
8,2,8.0,0.0,egypte,cairo
8,2,9.0,0.0,egypte,cairo
8,2,17.0,0.0,egypte,cairo
8,2,18.0,0.0,egypte,cairo
8,2,25.0,0.0,egypte,cairo
8,2,27.0,0.0,egypte,cairo
8,3,1.0,0.745,egypte,cairo
8,3,2.0,0.2,egypte,cairo
8,3,3.0,0.004,egypte,cairo
8,3,4.0,0.0,egypte,cairo
8,3,5.0,0.051,egypte,cairo
8,3,7.0,0.0,egypte,cairo
8,3,8.0,0.0,egypte,cairo
8,3,9.0,0.0,egypte,cairo
8,3,17.0,0.0,egypte,cairo
8,3,18.0,0.0,egypte,cairo
8,3,25.0,0.0,egypte,cairo
8,3,27.0,0.0,egypte,cairo
9,1,1.0,0.683,egypte,cairo
9,1,2.0,0.268,egypte,cairo
9,1,3.0,0.01,egypte,cairo
9,1,4.0,0.0,egypte,cairo
9,1,5.0,0.039,egypte,cairo
9,1,7.0,0.0,egypte,cairo
9,1,8.0,0.0,egypte,cairo
9,1,9.0,0.0,egypte,cairo
9,1,17.0,0.0,egypte,cairo
9,1,18.0,0.0,egypte,cairo
