m,m3,coco,coco_pct,country,place
11,1,10.0,0.0,nederland,ede
11,1,11.0,0.0,nederland,ede
11,1,12.0,0.0,nederland,ede
11,1,13.0,0.0,nederland,ede
11,1,14.0,0.0,nederland,ede
11,1,15.0,0.0,nederland,ede
11,1,17.0,0.012,nederland,ede
11,1,18.0,0.001,nederland,ede
11,1,19.0,0.0,nederland,ede
11,1,21.0,0.0,nederland,ede
11,1,25.0,0.0,nederland,ede
11,1,26.0,0.0,nederland,ede
11,1,27.0,0.0,nederland,ede
11,2,1.0,0.068,nederland,ede
11,2,2.0,0.063,nederland,ede
11,2,3.0,0.05,nederland,ede
11,2,4.0,0.309,nederland,ede
11,2,5.0,0.273,nederland,ede
11,2,7.0,0.196,nederland,ede
11,2,8.0,0.02,nederland,ede
11,2,9.0,0.007,nederland,ede
11,2,10.0,0.002,nederland,ede
11,2,11.0,0.001,nederland,ede
11,2,12.0,0.0,nederland,ede
11,2,13.0,0.0,nederland,ede
11,2,14.0,0.001,nederland,ede
11,2,15.0,0.0,nederland,ede
11,2,17.0,0.01,nederland,ede
11,2,18.0,0.001,nederland,ede
11,2,19.0,0.0,nederland,ede
11,2,21.0,0.0,nederland,ede
11,2,25.0,0.001,nederland,ede
11,2,26.0,0.0,nederland,ede
11,2,27.0,0.0,nederland,ede
11,3,1.0,0.043,nederland,ede
11,3,2.0,0.058,nederland,ede
11,3,3.0,0.041,nederland,ede
11,3,4.0,0.259,nederland,ede
11,3,5.0,0.344,nederland,ede
11,3,7.0,0.204,nederland,ede
11,3,8.0,0.023,nederland,ede
11,3,9.0,0.011,nederland,ede
11,3,10.0,0.0,nederland,ede
11,3,11.0,0.0,nederland,ede
11,3,12.0,0.004,nederland,ede
11,3,13.0,0.0,nederland,ede
11,3,14.0,0.003,nederland,ede
11,3,15.0,0.0,nederland,ede
11,3,17.0,0.008,nederland,ede
11,3,18.0,0.001,nederland,ede
11,3,19.0,0.001,nederland,ede
11,3,21.0,0.0,nederland,ede
11,3,25.0,0.0,nederland,ede
11,3,26.0,0.0,nederland,ede
11,3,27.0,0.0,nederland,ede
12,1,1.0,0.014,nederland,ede
12,1,2.0,0.034,nederland,ede
12,1,3.0,0.045,nederland,ede
12,1,4.0,0.267,nederland,ede
12,1,5.0,0.322,nederland,ede
12,1,7.0,0.247,nederland,ede
12,1,8.0,0.02,nederland,ede
12,1,9.0,0.003,nederland,ede
12,1,10.0,0.0,nederland,ede
12,1,11.0,0.0,nederland,ede
12,1,12.0,0.0,nederland,ede
12,1,13.0,0.0,nederland,ede
12,1,14.0,0.005,nederland,ede
12,1,15.0,0.001,nederland,ede
12,1,17.0,0.037,nederland,ede
12,1,18.0,0.005,nederland,ede
12,1,19.0,0.0,nederland,ede
12,1,21.0,0.0,nederland,ede
12,1,25.0,0.001,nederland,ede
12,1,26.0,0.0,nederland,ede
12,1,27.0,0.0,nederland,ede
12,2,1.0,0.042,nederland,ede
12,2,2.0,0.058,nederland,ede
12,2,3.0,0.037,nederland,ede
12,2,4.0,0.384,nederland,ede
12,2,5.0,0.259,nederland,ede
12,2,7.0,0.191,nederland,ede
12,2,8.0,0.011,nederland,ede
12,2,9.0,0.004,nederland,ede
12,2,10.0,0.002,nederland,ede
12,2,11.0,0.0,nederland,ede
12,2,12.0,0.001,nederland,ede
12,2,13.0,0.0,nederland,ede
12,2,14.0,0.002,nederland,ede
12,2,15.0,0.001,nederland,ede
12,2,17.0,0.01,nederland,ede
12,2,18.0,0.0,nederland,ede
12,2,19.0,0.0,nederland,ede
12,2,21.0,0.0,nederland,ede
